98.61313289618899, 2.185884822791326
97.87867965644035, 102.12132034355965
97.12277319488203, 4.469613054010319
95.72277731929293, 104.20655970546227
95.5253260099848, 6.848976499930991
93.53308727260949, 106.25501679809025
93.81710352254639, 9.321680551177769
91.31042370850035, 108.2660154709213
91.99434263758367, 11.885307905132308
89.0556196593187, 110.23890543597533
90.05323304393924, 14.537281261420683
86.76952589631433, 112.17306293455036
87.98995825274167, 17.274825912789456
84.45300979864811, 114.06789134350102
85.8007526690765, 20.094933837901824
82.10695419675939, 115.9228217196163
83.48197817659772, 22.99433183957861
79.73225619415348, 117.73731328096318
81.03022398543315, 25.969457510441494
77.32982597172305, 119.51085382437442
78.44243345446989, 29.016448373375034
74.9005855787376, 121.24296007857131
75.7160610298423, 32.13115140841594
72.44546771462849, 122.93317799272202
72.84926106040741, 35.30916221222647
69.96541450566433, 124.58108296054114
69.84110774612715, 38.545904953353315
67.46137628055348, 126.18627998033347
66.6918415847772, 41.836765579503144
64.93431034892865, 127.74840375167331
63.40313234381022, 45.17729065081829
62.385179786563626, 129.26711870968654
59.97834215308231, 48.56346178378652
59.81495223104658, 130.7421189981656
56.42276580630483, 51.99205010827117
57.22459869148867, 132.17312838299466
52.743820593843004, 55.46104596239569
54.61509237568404, 133.55990010759305
48.951157438467376, 58.97014695014983
51.98740753795835, 134.90221669229754
45.05667126199102, 62.52127472803376
49.342518350750744, 136.199889679797
41.074402789160054, 66.11908134114901
46.68139780277018, 137.45275932890752
37.020345566089475, 69.77140420342437
44.005016626353516, 138.66069425912858
32.91219730911484, 73.48963851337473
41.314342256432106, 139.82359104855362
28.769118591915362, 77.28901774184908
38.61033782328715, 140.94137378782023
24.611579922462337, 81.18882392016761
35.89396118104487, 142.0139935928761
20.46138991576108, 85.21258456143228
33.166163973631264, 143.04142807940755
16.342008156334174, 89.38834770257091
30.427890739676062, 144.0236808018285
12.279269539148487, 93.74916067415134
27.680078057626922, 144.96078065975874
8.302705139248292, 98.3339189719644
24.923653732110374, 145.85278127493396
4.447778818034798, 103.18881591951364
22.159536022356846, 146.69976034148547
0.759653960184556, 108.36974261759778
19.38863291329419, 147.50181895250643
-2.700233287894617, 113.946215915968
16.61184142970929, 148.25908090578523
-5.8419284686054915, 120.00784449615013
13.83004699368102, 148.97169199153632
-8.52193413466836, 126.67508899863124
11.044122825301459, 149.6398192648951
-10.485265093593213, 134.11671107110888
8.254929386526062, 150.2636503058686
-11.206252028298856, 142.56996260466684
5.463313867828454, 150.84339246934815
-9.336980196696118, 152.2581631662966
2.670109717181882, 151.37927212769537
-0.5842067173841645, 161.3998062518778
-0.12386378925255492, 151.87153390831094
8.699003940188584, 159.52684066788356
-2.9178019354806652, 152.3204399284857
13.432984986340177, 154.79399707176077
-5.710914913940635, 152.72626902972036
15.481850503687303, 149.73025445469824
-8.502428134652853, 153.0893160135802
15.837710181632836, 144.8590872178387
-11.291582496321855, 153.40989088103058
15.009697416354795, 140.31263501539354
-14.077634620540685, 153.68831807707414
13.28994323692998, 136.1238561765414
-16.85985705031916, 153.9249357423867
10.86255695765195, 132.2966064928314
-19.63753841421788, 154.12009497352292
7.852321140358542, 128.8265133492004
-22.409983557419608, 154.27415909313854
4.348878456654365, 125.70816756775062
-25.176513641109565, 154.3875029315533
0.41987251922359237, 122.93790024793698
-27.936466211566447, 154.46051212085703
-3.8813685809755474, 120.51501686586397
-30.689195240387523, 154.4935824026431
-8.51105781355507, 118.44249822713469
-33.434071137284256, 154.48711895033912
-13.431821722632783, 116.72755972022466
-36.170480736890234, 154.44153570699157
-18.610541428257918, 115.3822373091549
-38.89782726102141, 154.3572547392555
-24.0167569842423, 114.42409033403223
-41.61553025782035, 154.2347056082357
-29.621350795341762, 113.87709840109065
-44.32302551920182, 154.07432475772833
